aff_id,class_atual,tipo_link,link,id_api,grupo
751415749,MElIpro,Grupo,https://chat.whatsapp.com/I52E8CM6aBsCYPQwIsYinG,120363305435482675@g.us,🚨 PROMOÇÃO DO DIA 💸
757367286,KAM - top 1000,Grupo,https://chat.whatsapp.com/KWch5ygbtG9EDgotXCZ6w6,120363417307980084@g.us,PROMO DA LARI | 88 🛍️✨
764038065,MElIpro,Grupo,https://chat.whatsapp.com/JV86a7ozjh4DBDWXgED21z,120363028348310898@g.us,Achadinhos da Carol
768924215,KAM - top 1000,Grupo,https://chat.whatsapp.com/J1D6HRAuIx62u62O3QWn8e,120363313981293549@g.us,✨️ PROMOS DA TAMI #4
788763894,MElIpro,Grupo,https://chat.whatsapp.com/J35VKuP8EOLFtZaq2Hu2it,120363401086852040@g.us,Promos da Seguidora 8
791280925,MElIpro,Grupo,https://chat.whatsapp.com/F9GyGsPoOV6IwaSgnwmnCQ,120363202026082394@g.us,Grupo achadinhos #2
799601634,MElIpro,Grupo,https://chat.whatsapp.com/GcFEsEGhAywB0Bp1wtpfrH,120363416000560375@g.us,PROMOS DO DIA✨ #1
807123036,KAM - top 1000,Grupo,https://chat.whatsapp.com/BJK04Bp8B0TBWJDs73DNxc,120363115454849947@g.us,Low Cost - Promoções
1000721580,KAM - top 1000,Grupo,https://chat.whatsapp.com/Evbu0eA6aGDGIustairn0X,120363420738577119@g.us,6 @promodegrife BELEZA
1029902351,KAM - top 1000,Grupo,https://chat.whatsapp.com/Cg9WQ9seejyL0J09xDad30,120363141073480988@g.us,Descontos Top - Beleza 1
1029902351,KAM - top 1000,Grupo,https://chat.whatsapp.com/EsUGVz7d3HE8VRSuxVeIf4,120363160906646299@g.us,Descontos Top - Tecnologia 1
1029902351,KAM - top 1000,Grupo,https://chat.whatsapp.com/KD3HqqR0Kz6EHM6tSuTrLx,120363031262182705@g.us,Descontos Top - Geral 1
1029902351,KAM - top 1000,Grupo,https://chat.whatsapp.com/LVjBT22V8ZQ8WAjejQItnK,120363159345912852@g.us,Descontos Top - Casa 1
1034365332,KAM - top 1000,Grupo,https://chat.whatsapp.com/Ja8pGApMAuL5wQKhC2isyI,120363422289956070@g.us,Achadinhos da Promo 2️⃣7️⃣
1038382483,MElIpro,Grupo,https://chat.whatsapp.com/FStwKecXsnR4qIlu1U1SeO,120363365069110647@g.us,PROMOS E CUPONS 🤩#12 
1045329161,KAM - top 1000,Grupo,https://chat.whatsapp.com/ByQVh3GaWwmCdBF6hfDY8B,120363420245001180@g.us,PROMO DA FEH #27
1062207010,KAM - top 1000,Grupo,https://chat.whatsapp.com/K6fDMEvCuIpCjwGRpMsxIV,120363338201617945@g.us,@promocoesdarai 🛍️ (37)
1063208859,MElIpro,Grupo,https://chat.whatsapp.com/HUIQoCtX7af4mhEE7bEIhw,120363413515811889@g.us,Dicas da Helô
1080122761,MElIpro,Grupo,https://chat.whatsapp.com/Gu55Qpt3baS0ETcRirO33M,120363359675161184@g.us,Grupo de Ofertas Clube A Gazeta
1089018457,KAM - top 1000,Grupo,https://chat.whatsapp.com/K310kjNbwASEDJ91U8X5Bm,120363421328820167@g.us,Achadinhos #100
1096521350,MElIpro,Grupo,https://chat.whatsapp.com/H0tkGH3KzjGAG7zsR42QxZ,120363401332922330@g.us,Doguinho Promoções 🐶#12
1106563292,MElIpro,Grupo,https://chat.whatsapp.com/Kgw6HiTuPAeDDfIsotIrln,120363400217012012@g.us,PROMO DICASGIO 23
1167640603,KAM - top 1000,Grupo,https://chat.whatsapp.com/LKNq5b7IVGL0B89W4fKuLF,120363422790512114@g.us,Promos Enxoval - Gi 🏠 #13
1173888746,KAM - top 1000,Grupo,https://chat.whatsapp.com/KWqUZWZVI6WENZyd4UPWvi,120363021137916596@g.us,Malucas da promo 3
1184554804,MElIpro,Grupo,https://chat.whatsapp.com/DXLcCBjXRv4D73Jib8kmN1,120363189435524916@g.us,Grupo de Achadinhos #1
1207675246,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/DYL3yM8t1Qx5ZIRJR3PUh7,120363039065808699@g.us,OFERTAS Rodrigo Moreira #19
1217794331,KAM - top 1000,Grupo,https://chat.whatsapp.com/Chcg5YTJDdRIgDNycwYBx0,120363346159033547@g.us,Tudo Em Microfones GRUPO 5
1231576803,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/JWySm0bg2QjDJwYKymBRAr,120363047091423005@g.us,Inova Leo Ofertas Geral 1
1236298302,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/DEvLKnMXcn11I4VonM1GbH,120363421606091189@g.us,Celulares-JersuOfertas-E4
1249172900,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/Dq1JEvVMkAmJywEcvLbjB8,,
1251879558,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/J5kJyOeNUjnAOla4kweuk4,554197440172-1542717489@g.us,💻Qual Notebook Comprar?16
1282155962,KAM - top 1000,Grupo,https://chat.whatsapp.com/DmxglF40thWBUnTSAxgq9m,5519983242609-1623983977@g.us,A Divulgadora - 07
1334764746,KAM - top 1000,Grupo,https://chat.whatsapp.com/EuscaPvDB4t2rTAC1gSG05,120363029872619497@g.us,"Ei, é Útil! 🛒 OFERTAS E CUPONS"
1342859483,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/K6CTXebMZ0eJMX8B8uIiA1,,
1342941619,KAM - top 1000,Grupo,https://chat.whatsapp.com/JQwNi3BDg6cK3R3qIGxL0n,120363401782750485@g.us,TECH OFERTAS #13
1351369312,MElIpro,Grupo,https://chat.whatsapp.com/C98f1fCpVK2B3QLwXYwACQ,558199606955-1626546179@g.us,PROMOS DA LUH 065
1364804277,MElIpro,Grupo,https://chat.whatsapp.com/JwliHvFksEiDSmhElwqP5W,120363405900666065@g.us,Modas e Achadinhos #2
1365706499,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/GOV8P4YrmjZ3nlehN5jDBZ,120363405123862286@g.us,5 - CUPONS DE DESCONTO DO PEPE 💰💵
1365706499,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/K6h8AUFY48X6r3bSRuN41P,120363421326791569@g.us,20 - PEPERAIO HARDWARE OFERTAS
1369622787,KAM - top 1000,Grupo,https://chat.whatsapp.com/IDhYoLEzlw1Bs9NocQQB4u,120363315890635206@g.us,"UduLuiz VII - Cupons e ofertas: Shopee, Shein, Aliexpress, Mercado Livre "
1377978276,KAM - top 1000,Grupo,https://chat.whatsapp.com/Ks3048s1gRjGzqfnbOmRKs,5511932062847-1609764830@g.us,Cupons e Ofertas #SuperDicas 🎟️🛒 #111
1380412961,MElIpro,Grupo,https://chat.whatsapp.com/FhPGelmE7MtBcyypvWBElL,120363048990319654@g.us,China Cupons BR
1381379875,KAM - top 1000,Grupo,https://chat.whatsapp.com/FOa4DMXBtaG4V8sW20W3rF,120363417876663987@g.us,Home de Ofertas ✨🏠 | #38
1381583566,KAM - top 1000,Grupo,https://chat.whatsapp.com/DXBvkZJkQLdBQpxymvWKSG,120363027468121202@g.us,🔥 OFERTA SECRETA VIP 🔥
1391252882,KAM - top 1000,Grupo,https://chat.whatsapp.com/Ej9Le27nnVJFwMi7HsDgkt,120363422835195272@g.us,#12 TemdeTudoTchelo - Promoções
1396932291,MElIpro,Grupo,https://chat.whatsapp.com/Lb2QR1yZDzG6rQMbFnafuf,120363045116629526@g.us,SNAKE PROMOS 2 🐍
1408672391,KAM - top 1000,Grupo,https://chat.whatsapp.com/HlzrhZslJCZ6YVTSRDI71M,120363024703006289@g.us,🌸 BEAUTY PROMO 59 🌸
1420365380,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/FlTqfDyBFsfEnhg3aNrd2a,120363094285903690@g.us,🟠 PINCEI OFERTAS | 165
1422595957,KAM - top 1000,Grupo,https://chat.whatsapp.com/LFxnhypmd5BDGFgneCPrkE,557592438834-1604916407@g.us,Boletando Ofertas 6
1422846329,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/Ihx4dPdJUYAAxEmbT1o0Q8,120363370457877935@g.us,NintendoBarato.com.br #17
1426808500,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/IFJMvDHZc2AIYyGqQcEHqt,120363421024486643@g.us,#7 PROMOÇÕES IMPERDÍVEIS 🤑
1427325193,KAM - top 1000,Grupo,https://chat.whatsapp.com/FDmaefqLyH36zb6NAdZNz8,120363045840785211@g.us,táBaratasso ✅ 214
1428326558,MElIpro,Grupo,https://chat.whatsapp.com/BgdoWxdm0RWKZVQDrhVTk8,120363399351949538@g.us,PROMOÇÕES DO DIA 🛍️ #2 | @dicasdeachadinhos.br
1428402957,KAM - top 1000,Grupo,https://chat.whatsapp.com/Itr0HHBK6I7Gwt1oJ7FyUy,120363164673960479@g.us,#37 🛍💰Achadinhosdepromo💛
1430584463,KAM - top 1000,Grupo,https://chat.whatsapp.com/LPpRGK4WvR81psNepIOaUu,558799796242-1626639123@g.us,ACHADO NA PROMO 3
1433463620,KAM - top 1000,Grupo,https://chat.whatsapp.com/Kda7wlfxzOj08vWSm42jip,120363045837421025@g.us,GIRLSBUGS SEM CHAT 2️⃣6️⃣
1434017443,KAM - top 1000,Grupo,https://chat.whatsapp.com/Et7TUni8qau1CB1v63QDTk,120363175659452536@g.us,Guia de Compras [VAGAS LIMITADAS]
1434769455,MElIpro,Grupo,https://chat.whatsapp.com/Jyv4N0Jc1ILLkveNMpZ81i,120363161311478271@g.us,Promogrid Promoções
1434918733,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/E4qUixsvh7p5U3oS1RBXrk,553498331857-1575504332@g.us,Babypromokids 115 👶🏻 A23
1436446356,KAM - top 1000,Grupo,https://chat.whatsapp.com/H6Ifwzn9NNA7GYBGdgD1lt,120363403112910209@g.us,Ofertas do Albergoni #014
1438016577,KAM - top 1000,Grupo,https://chat.whatsapp.com/ELd5ipGU0HnGR2nsuZzCOw,5524981153741-1633047154@g.us,Promoções da Hora 11
1438028665,MElIpro,Grupo,https://chat.whatsapp.com/IWD8VXHZYI5LBk2e0PCHVX,120363328889159413@g.us,Ofertas da Leydi 
1439548649,KAM - top 1000,Grupo,https://chat.whatsapp.com/J2sN803vT9cCnfPNtWYmhM,5516991076656-1507597082@g.us,🎀PROMOLOJAS🎀
1439663675,KAM - top 1000,Grupo,https://chat.whatsapp.com/G02RqQeQqpnB0xWgdQFvWA,120363216036692625@g.us,A PROMO IMPERDÍVEL 25 🛍️✨
1439663675,KAM - top 1000,Grupo,https://chat.whatsapp.com/JHaDGhmuVTZEMATgfbh2xB,120363339393248905@g.us,A PROMO CASA 16 🏠✨️
1440823950,KAM - top 1000,Grupo,https://chat.whatsapp.com/FZrN7heaxV2An8cVqgxtkO,120363042203458688@g.us,3- Ofertas Imperdíveis 🔥
1444457359,KAM - top 1000,Grupo,https://chat.whatsapp.com/FbKBDOYaZIWKupUmuw0nsQ,5521976234600-1593517593@g.us,Achados da Nessa 3 ✨
1445776663,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/D5RX0sZReSDISIJG4WsZ38,5521979402668-1571782154@g.us,💥💥 TÁ BUGADO!!! 4⃣9⃣
1446287023,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/JEDsYEWz7z4IE3YJZrqqq1,,
1446956733,KAM - top 1000,Grupo,https://chat.whatsapp.com/DSeLEmy3Ccg2cQIQu0PZIg,556182202458-1623964747@g.us,Achadinhos da Pri 6
1447393059,KAM - top 1000,Grupo,https://chat.whatsapp.com/IztSV778zEV1Km200kyq3M,120363026950048288@g.us,A Rainha das Promoções 25
1451916544,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/JQvT3vKC2vj0CscIGMwjAG,120363402696848993@g.us,TO SEM KIT - OFERTAS #36
1453179131,KAM - top 1000,Grupo,https://chat.whatsapp.com/EAhvy9yo6On2GYZIeZMJdP,553197261133-1541127202@g.us,(14)Top Descontos Oficial
1453199461,KAM - top 1000,Grupo,https://chat.whatsapp.com/KTzHdnCLZkzAFYgqWaSqFn,553298004884-1612533838@g.us,Caçador de Promoções 1
1455578640,MElIpro,Grupo,https://chat.whatsapp.com/C01isq9mnR221IfcANxzjs,120363381574483793@g.us,Paulo Indica Tech
1457441247,KAM - top 1000,Grupo,https://chat.whatsapp.com/I4uxOIVx0LvCPNpKYNbO5D,120363406111422275@g.us,Grupo de Promoções & Descontos | Reduza
1457459939,MElIpro,Grupo,https://chat.whatsapp.com/LBltd96f3U06b6YeoROqJc,120363402471422115@g.us,Promos Danilo 4
1457793802,MElIpro,Grupo,https://chat.whatsapp.com/FQSjEe3qC804trDpyaG05h,120363313431576358@g.us,Achadinhos 🔎 🛍️ #19
1461583629,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/Hsn9IVgrwTWBORxZBTmdSe,553291008263-1614296085@g.us,🛍💥 TEM PROMÔ! 2️⃣3️⃣
1462250546,KAM - top 1000,Grupo,https://chat.whatsapp.com/C66THFmOr0eLheskj0llLl,120363043664426151@g.us,Top Ofertas Todo Dia 9
1463526269,KAM - top 1000,Grupo,https://chat.whatsapp.com/EfbYI7XUWZA1KcK89zgygE,120363301686660904@g.us,Achados da Lully 15
1465247461,KAM - top 1000,Grupo,https://chat.whatsapp.com/HXoaeZGoCA1Bdp7Gs4VIkq,553195230021-1567034447@g.us,BR Descontão  - 1
1478707361,KAM - top 1000,Grupo,https://chat.whatsapp.com/GANhutgr55J95N65Xb6Lk3,120363417479677927@g.us,🛍️ SENHORA PROMO #03
1482183974,top KAM Cross/Tech,Grupo,https://chat.whatsapp.com/KbiC4HyAPgZ5c0B4YZtX5N,120363043831374188@g.us,PromoHub - Ofertas #49
1485217446,KAM - top 1000,Grupo,https://chat.whatsapp.com/8cao38VPYLDBKLMqOPjoA0,5521972675859-1533073494@g.us,PromoON 00
1485911737,KAM - top 1000,Grupo,https://chat.whatsapp.com/IyJYqH1gXxAJ3IDAd6GBrf,120363161708340515@g.us,Promoções do TEC #10
1490703847,KAM - top 1000,Grupo,https://chat.whatsapp.com/FPXOx5VQyej1vQozBLve0H,120363417580263185@g.us,Ela Compra 08 🩷✨
1493086612,KAM - top 1000,Grupo,https://chat.whatsapp.com/FlP2dqy76C3HDxui5Q4zr9,5511975835333-1625010636@g.us,Promo e Afins 6 💜
1494770433,KAM - top 1000,Grupo,https://chat.whatsapp.com/Bye3jMn7cOa7YkeymQIZIC,120363387438720845@g.us,1️⃣2️⃣ GabPromo_🔥
1495326565,MElIpro,Grupo,https://chat.whatsapp.com/LS4ZZQNWUUVA81RB6MeNmA,120363026480031823@g.us,PromodaCaren 5 🔒
1512186857,MElIpro,Grupo,https://chat.whatsapp.com/Lwj77WPLRUR6DaBKjCxino,120363404464469617@g.us,#6 PROMOS DO DIA ✨🛍
1516990091,KAM - top 1000,Grupo,https://chat.whatsapp.com/FJpxwCaPLyO6VJjgSQPRRo,120363421005007885@g.us,Ofertas da Hora do Almoço 12🛍️
1528968155,KAM - top 1000,Grupo,https://chat.whatsapp.com/CmYgB22aHsx7TOrqHiR5HA,120363403742784724@g.us,ACHADOS DA MALU #16
1531640488,KAM - top 1000,Grupo,https://chat.whatsapp.com/DlJ8XtPlZ9i2oAJMo1EXnW,120363308553839701@g.us,#14 PromoBabykids
1536298884,KAM - top 1000,Grupo,https://chat.whatsapp.com/HWIR8cXLwCf4MelCkHpGz3,120363052401558929@g.us,DAZAMIGAPROMOS 3 ✨
1539409111,KAM - top 1000,Grupo,https://chat.whatsapp.com/KXGSBZpRWnc5c66bbkNL1b,120363299458437089@g.us,Bruxo das Promoções #01
1550052320,KAM - top 1000,Grupo,https://chat.whatsapp.com/K41Nfk48Mid9cAN7OA1V3K,120363411470567477@g.us,avisaDesconto | 092
1585403964,MElIpro,Grupo,https://chat.whatsapp.com/CHH2fXV2i2n1Yx3kfKMwYc,120363419005945401@g.us,CHEGOU PROMOÇÃO #03
1587747906,KAM - top 1000,Grupo,https://chat.whatsapp.com/LLg4yElJWJB1oW5S6dU84l,120363399607990876@g.us,ACHADOS DO DIA N 19
1590205193,MElIpro,Grupo,https://chat.whatsapp.com/HuIBzBxXsBnJaGDh4tJy2y,120363372624489235@g.us,Achadinhos da Becca 🛍Promos e Achados💞
1676657192,MElIpro,Grupo,https://chat.whatsapp.com/HByXpAYMbzP8TkQrfp5PTS,120363349640197468@g.us,#2 PROMOÇÃO DO DIA | Achados da Isa 🚨
1678670059,MElIpro,Grupo,https://chat.whatsapp.com/FOVbpxIVd8bIgcQIwfSXJy,120363291785904750@g.us,PROMOS & ACHADINHOS
1690741909,KAM - top 1000,Grupo,https://chat.whatsapp.com/FPAfltA8alqBFThYVQZV2o,120363402054165154@g.us,Promoções do Perigo #6
1708497699,MElIpro,Grupo,https://chat.whatsapp.com/CMVGchoOo6M2zQvyEOVDTB,120363386279766722@g.us,Grupo de ofertinhas #08
1712443665,MElIpro,Grupo,https://chat.whatsapp.com/Jal8oRLgqLEJDxolTBLltW,120363147161935894@g.us,BEE ACHADOS 
1756402797,KAM - top 1000,Grupo,https://chat.whatsapp.com/HEi2otzaI1E8NVJDxyFBNo,120363039175634581@g.us,Promoções e Descontos 26
1777894146,MElIpro,Grupo,https://chat.whatsapp.com/DaZMY91iXS6GasYSOTdDPy,120363401078862771@g.us,É de casa da Ofertinha 🛒🛒🛒
1786835301,MElIpro,Grupo,https://chat.whatsapp.com/JwliHvFksEiDSmhElwqP5W,120363405900666065@g.us,Modas e Achadinhos #2
1799164964,KAM - top 1000,Grupo,https://chat.whatsapp.com/FhGAAsVS7LDIUWw6lvxzut,120363403464946445@g.us,@Promoanabeltran 37 💖 Beleza
1838483881,MElIpro,Grupo,https://chat.whatsapp.com/DKl1AhprFx3AEkkiP854py,120363420344287530@g.us,PROMOS DO DIA #02 @achadosginger
1842769625,MElIpro,Grupo,https://chat.whatsapp.com/IftRu5fS2jK436z1a6yOQX,120363418350809424@g.us,PROMOS DA RUI #10
1884853456,MElIpro,Grupo,https://chat.whatsapp.com/BwDGi4Xodd12JlOCMxAnpu,120363400410343531@g.us,Decorando_comestilo❤️
1890922253,KAM - top 1000,Grupo,https://chat.whatsapp.com/JAv9DaNWBSLA25LqoC9YI3,120363419523054853@g.us,GRUPÃO MUQUIRANAS#19
1946020572,KAM - top 1000,Grupo,https://chat.whatsapp.com/HZyuiMiv4uQ2FO3LsGhUGJ,120363211822083052@g.us,#103 ACHADOS DA TAMY 
1947955373,KAM - top 1000,Grupo,https://chat.whatsapp.com/FWwlSLSUrFDBeoHSiEHFKs,120363423504328011@g.us,Guerra Deals Fit [80]
1954038151,KAM - top 1000,Grupo,https://chat.whatsapp.com/GUgEwbuk86aJDdyJfLsSQ3,120363419590752352@g.us,🔥Sr Promoções #26
1988790379,MElIpro,Grupo,https://chat.whatsapp.com/CkBNImXVV4iFqvvYV7K0q7,120363309822468517@g.us,🔥 PROMOS da Paty #01
2009130689,KAM - top 1000,Grupo,https://chat.whatsapp.com/GRFJfs23lgYBEmRSmbRyzl,120363046731785274@g.us,G1 PROMOÇÃO KIDS BRASIL
2015935202,MElIpro,Grupo,https://chat.whatsapp.com/KUt7ZbJHpzrLYmx5466J0b,120363419447280501@g.us,#3 PROMOS E CUPONS
2018031282,KAM - top 1000,Grupo,https://chat.whatsapp.com/Ia4ivP80m2KE4cfu9BiMGy,120363399027165397@g.us,Descontinho de Mamãe | 24 🍼
2051821320,MElIpro,Grupo,https://chat.whatsapp.com/FEP0VTDFUr87bIxhQHMzUn,120363259849668352@g.us,#1 Achadinhos da Dona Cegonha
2057503925,KAM - top 1000,Grupo,https://chat.whatsapp.com/HdeizfsVqa09p5ffxHbCd2,120363401640365822@g.us,Ofertas da Casa Moderna #43
2074482467,MElIpro,Grupo,https://chat.whatsapp.com/LJFpLm3sYXk2rQo3xyicaW,120363345172019197@g.us,MESDEPROMO #23
2221972417,KAM - top 1000,Grupo,https://chat.whatsapp.com/ESRK7K8eTez9n4tsWi8Ca3,120363420762441277@g.us,VERSÁTIL PERFUMES 19
2336669810,MElIpro,Grupo,https://chat.whatsapp.com/JwliHvFksEiDSmhElwqP5W,120363405900666065@g.us,Modas e Achadinhos #2
2359144247,KAM - top 1000,Grupo,https://chat.whatsapp.com/Lvt6ezs2Fz6ItqKyCW6JE6,120363420438984365@g.us,Mi&Promo 🛍️💜 #8
2418855877,KAM - top 1000,Grupo,https://chat.whatsapp.com/LCUCTJLImyO3KzBKfRVZoc,558198148856-1625705090@g.us,G #146 - Promos da Cleyde 🛍️🤌
2428615837,KAM - top 1000,Grupo,https://chat.whatsapp.com/B7uIXxna6lhJNEGNYLoiXb,120363345347123184@g.us,MESDEPROMO #25
2531061357,MElIpro,Grupo,https://chat.whatsapp.com/HeJj2WYIZzuIuXVaVilqRk,120363420720054769@g.us,PROMOS da IANNE 🧡16
2592935944,MElIpro,Grupo,https://chat.whatsapp.com/IHoI86Hr37ZLLJDccekBPy,120363300770580053@g.us,#5 Achadinhos Casa e Decoração
2611596372,MElIpro,Grupo,https://chat.whatsapp.com/HzhyWCR4nNYGtuJaKaPgCJ,120363417805752443@g.us,PROMOÇÕES DO DIA 🏠🛒🛍️
2662787671,MElIpro,Grupo,https://chat.whatsapp.com/J35VKuP8EOLFtZaq2Hu2it,120363401086852040@g.us,Promos da Seguidora 8
