aff_id,class_atual,tipo_link,link,id_api,grupo
1428326558,MElIpro,GRUPO,https://chat.whatsapp.com/BgdoWxdm0RWKZVQDrhVTk8,120363399351949538@g.us,PROMOÇÕES DO DIA 🛍️ #2 | @dicasdeachadinhos.br
1485911737,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IyJYqH1gXxAJ3IDAd6GBrf,120363161708340515@g.us,Promoções do TEC #10
1756402797,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HEi2otzaI1E8NVJDxyFBNo,120363039175634581@g.us,Promoções e Descontos 26
695303632,MElIpro,GRUPO,https://chat.whatsapp.com/D5OdEreGcV30WhGShSqJOW,120363402819489919@g.us,PROMOÇÕES E LINKS #61
1495326565,MElIpro,GRUPO,https://chat.whatsapp.com/LS4ZZQNWUUVA81RB6MeNmA,120363026480031823@g.us,PromodaCaren 5 🔒
1434769455,MElIpro,GRUPO,https://chat.whatsapp.com/Jyv4N0Jc1ILLkveNMpZ81i,120363143707072974@g.us,Promogrid Promoções
1485217446,KAM - top 1000,GRUPO,https://chat.whatsapp.com/8cao38VPYLDBKLMqOPjoA0,5521972675859-1533073494@g.us,PromoON 00
1678670059,MElIpro,GRUPO,https://chat.whatsapp.com/FOVbpxIVd8bIgcQIwfSXJy,120363291785904750@g.us,PROMOS & ACHADINHOS
181507452,KAM - top 1000,GRUPO,https://chat.whatsapp.com/K4c5fmtzSXG1qKxnBs3fs2,120363405956371502@g.us,PROMOS @bizu_paracasa #30
481509072,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Hjr3f7J3jCB5dxUy4DqPpl,120363406581754161@g.us,PROMOS 45 💗
594475926,MElIpro,GRUPO,https://chat.whatsapp.com/EuPOVBxriny1fYPaTfWKkW,120363042066571457@g.us,PROMOS DA DEEKO 💕 #04
2531061357,MElIpro,GRUPO,https://chat.whatsapp.com/HeJj2WYIZzuIuXVaVilqRk,120363420720054769@g.us,PROMOS da IANNE 🧡16
1351369312,MElIpro,GRUPO,https://chat.whatsapp.com/C98f1fCpVK2B3QLwXYwACQ,558199606955-1626546179@g.us,PROMOS DA LUH 065
183279834,MElIpro,GRUPO,https://chat.whatsapp.com/D87xKk8Kqgk0bMxSpKtcCB,120363349755106375@g.us,Promos da Ly #3✨
660319086,MElIpro,GRUPO,https://chat.whatsapp.com/EwSp5TKoMts50ZkgHfnZGj,120363420374537039@g.us,Promos da Mila #10
234543184,MElIpro,GRUPO,https://chat.whatsapp.com/BwyasSWoGlE3037b6iL50B,120363024957848051@g.us,PROMOS DA NATH 🛍️🎀 [35]
788763894,MElIpro,GRUPO,https://chat.whatsapp.com/J35VKuP8EOLFtZaq2Hu2it,120363401086852040@g.us,Promos da Seguidora 8
1457459939,MElIpro,GRUPO,https://chat.whatsapp.com/LBltd96f3U06b6YeoROqJc,120363402471422115@g.us,Promos Danilo 4
600049604,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IiCMiBV6jR5HbYdFh1fAp1,120363418317530167@g.us,Promos de Enxoval 🏡 #12
293720044,KAM - top 1000,GRUPO,https://chat.whatsapp.com/BsIXB2PTOCvEhVMHZ42dem,120363029412556247@g.us,Promos Diversas B14
1838483881,MElIpro,GRUPO,https://chat.whatsapp.com/DKl1AhprFx3AEkkiP854py,120363420344287530@g.us,PROMOS DO DIA #02 @achadosginger
799601634,MElIpro,GRUPO,https://chat.whatsapp.com/GcFEsEGhAywB0Bp1wtpfrH,120363416000560375@g.us,PROMOS DO DIA✨ #1
73418100,KAM - top 1000,GRUPO,https://chat.whatsapp.com/BDO3Mirgc7xFReDJ9QxZ82,120363417370308906@g.us,Promos do Guia Produto #1
1167640603,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LKNq5b7IVGL0B89W4fKuLF,120363422790512114@g.us,Promos Enxoval - Gi 🏠 #13
47897711,KAM - top 1000,GRUPO,https://chat.whatsapp.com/DiaQsENFguqJvobfT8ohim,120363287089062163@g.us,Promos Úteis 🛒 #2
1396932291,MElIpro,GRUPO,https://chat.whatsapp.com/Lb2QR1yZDzG6rQMbFnafuf,120363045116629526@g.us,SNAKE PROMOS 2 🐍
173037793,MElIpro,GRUPO,https://chat.whatsapp.com/JJShzxTq1MAIxdMZLDnvDz,120363404034302766@g.us,SUPER OFERTA #17
1427325193,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FDmaefqLyH36zb6NAdZNz8,120363045840785211@g.us,táBaratasso ✅ 214
1462250546,KAM - top 1000,GRUPO,https://chat.whatsapp.com/C66THFmOr0eLheskj0llLl,120363043664426151@g.us,Top Ofertas Todo Dia 9
1217794331,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Chcg5YTJDdRIgDNycwYBx0,120363346159033547@g.us,Tudo Em Microfones GRUPO 5
269721398,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FKCP03nC7DLKYr1sonRws9,120363389602050961@g.us,Tudo On Promoções #3
1369622787,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IDhYoLEzlw1Bs9NocQQB4u,120363315890635206@g.us,"UduLuiz VII - Cupons e ofertas: Shopee, Shein, Aliexpress, Mercado Livre "
423827714,MElIpro,GRUPO,https://chat.whatsapp.com/JRsewVssOZsKY1OvdyAf3s,120363403071832784@g.us,Universo das Promos💖✨34
1408672391,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HlzrhZslJCZ6YVTSRDI71M,120363024703006289@g.us,🌸 BEAUTY PROMO 59 🌸
241322914,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HkZ6ShSsbeg1gQ2JBPo9Vs,120363042210618548@g.us,👶🏻 PromoBaby | 24
508791975,KAM - top 1000,GRUPO,https://chat.whatsapp.com/I082dejhGUl6Hii1TUdzN2,120363024939673808@g.us,💥Querido Desconto 108
1251879558,KAM - ouro,GRUPO,https://chat.whatsapp.com/J5kJyOeNUjnAOla4kweuk4,554197440172-1542717489@g.us,💻Qual Notebook Comprar?16
1381583566,KAM - top 1000,GRUPO,https://chat.whatsapp.com/DXBvkZJkQLdBQpxymvWKSG,120363027468121202@g.us,🔥 OFERTA SECRETA VIP 🔥
279034933,MElIpro,GRUPO,https://chat.whatsapp.com/CkBNImXVV4iFqvvYV7K0q7,120363309822468517@g.us,🔥 PROMOS da Paty #01
47190880,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IglXEIKL0X6Fco4ika2iz5,120363339148867926@g.us,😱 Promoções e Cupons 🔥
751415749,MElIpro,GRUPO,https://chat.whatsapp.com/I52E8CM6aBsCYPQwIsYinG,120363305435482675@g.us,🚨 PROMOÇÃO DO DIA 💸
200355621,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Jtzve7J0p4iHcq4p9dSJnE,120363419283865832@g.us,🛍 Sergipe Ofertas #25
313555253,MElIpro,GRUPO,https://chat.whatsapp.com/EbaIS6f8kaKGtHoN8cerq0,120363332754970042@g.us,🛒 Achados da Lalá Grupo #3
530861291,KAM - top 1000,GRUPO,https://chat.whatsapp.com/EzsDwzVMrKiHt0xXqPPoRJ,120363042852663318@g.us,🛒 Promoções do Bita - 💸 #32
61249096,MElIpro,GRUPO,https://chat.whatsapp.com/LCQhtszftoPKeLJBtgc363,120363133979174965@g.us,🟠((EXCLUSIVO SHOPEE 3️⃣)) @promo.damahii
15665498,KAM - ouro,GRUPO,https://chat.whatsapp.com/Hcb23EBqkdo3vYXuuyB8bB,120363332656958132@g.us,Clube Kotas #10
15665498,KAM - ouro,GRUPO,https://chat.whatsapp.com/IZcWfdBW6Pm2EFWxXnnEgY,120363350371365523@g.us,
33691178,MElIpro,GRUPO,https://chat.whatsapp.com/JPHe7LUEuKzBKZODcnOdRU,120363404262214077@g.us,
91941491,MElIpro,GRUPO,https://chat.whatsapp.com/BDfTy6zh8OsGCN4zWOfSzW,120363402118493515@g.us,
107916024,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GdOZRL4Zd8Y6GgkRCiy4BR,120363375608669512@g.us,
1365706499,KAM - ouro,GRUPO,https://chat.whatsapp.com/CCMPqq6I2YVJeTZSkyX6RJ ,,
115429420,MElIpro,GRUPO,https://chat.whatsapp.com/IfyC3HjCdQS1Or9X1aB81O,120363389475200834@g.us,
119053125,MElIpro,GRUPO,https://chat.whatsapp.com/I3ccW9jKW7F8Wjf4erKWWV,120363417460628545@g.us,
1365706499,KAM - ouro,GRUPO,https://chat.whatsapp.com/K6h8AUFY48X6r3bSRuN41P ,,
122211558,MElIpro,GRUPO,https://chat.whatsapp.com/Kj0kGQjHgu534xo3LPnCXd,120363251147383891@g.us,
127073909,MElIpro,GRUPO,https://chat.whatsapp.com/DLUKao1JGH9CB4bKtsSUSt,120363418295221709@g.us,
127894622,MElIpro,GRUPO,https://chat.whatsapp.com/ClLaq2pbQHV8N3RmjEIad2,120363317923632634@g.us,IMPORTAÇÃO MINHA VIDA ( LEANDRO CONSTANTINO )
136554975,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CCbeOEcw45ZIS7Du8dZchQ,120363394622699094@g.us,
142704481,MElIpro,GRUPO,https://chat.whatsapp.com/JfArtqAk9VfD6b8ZOz4Qyc,120363234144501669@g.us,
147294155,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GlZbsfe4H0q7GdhETjruhL,120363147672890533@g.us,#2 PROMOS TheBestAchadinh0s 🥳🎊🪅
150242200,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GQcZXJZLBEyI5cRG4aFzaW,120363292852809354@g.us,Guga Aprova ✅ DESCONTOS - 25
150876148,MElIpro,GRUPO,https://chat.whatsapp.com/HmCxSREHfCYFUTP8DgvhRm,120363042829630171@g.us,
152152704,MElIpro,GRUPO,https://chat.whatsapp.com/DtWnnVMH0nIC7TmX5085E2,120363379356633572@g.us,
152436288,KAM - top 1000,GRUPO,https://chat.whatsapp.com/BfBkmyemsuGBkik1z0Syk7,120363421218198118@g.us,
174783683,MElIpro,GRUPO,https://chat.whatsapp.com/DQn0EzyBE9n8BMESLnS16C,5521965940477-1588903201@g.us,Guiga Ofertas
1420365380,KAM - ouro,GRUPO,https://chat.whatsapp.com/FlTqfDyBFsfEnhg3aNrd2a ,,
178198408,MElIpro,GRUPO,https://chat.whatsapp.com/CNEd04mJLJLH90hVk8p8lS,120363274784532916@g.us,Reviews Curtinhas - CASA 🏠
186556232,MElIpro,GRUPO,https://chat.whatsapp.com/K7Kd6lds1Rz376wzK9jf53,120363419307819120@g.us,
192874049,KAM - top 1000,GRUPO,https://chat.whatsapp.com/BoLSdL7XEYD1NzGtQ5gYLk,120363132082935749@g.us,
197237293,MElIpro,GRUPO,https://chat.whatsapp.com/JOOJgwST7fPH2JvVUNGXEt,120363401203319704@g.us,
199937377,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CiHKYdjrF733WMLdgeWamv,120363400617185562@g.us,
205028015,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Fspc3uykwrOKs5wDwPvsSW,553498946400-1628023390@g.us,Promoções Especialista Utilitário 
223453987,MElIpro,GRUPO,https://chat.whatsapp.com/HWQuXCvBxu45Amt7cWAML0,120363416746993825@g.us,#206 Grupo Vip de Ofertas 🛒‼️
224832674,MElIpro,GRUPO,https://chat.whatsapp.com/D1jHcv2JQHrL7piQ7gNF5q,120363417472632726@g.us,Novos Produtos 189
229491441,KAM - top 1000,GRUPO,https://chat.whatsapp.com/BT7Z2GIyRfq100xBXrb7Dc,120363418822700181@g.us,
232876240,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Jh4CMpwI1DICBm3GIhBp87,120363196360866688@g.us,Só Promoções do dia #63
238910194,MElIpro,GRUPO,https://chat.whatsapp.com/GX6IkzB25v9KhlckTltA7f,120363350098353024@g.us,💛#20 OFERTAS JEFF RECOMENDA
251645009,KAM - ouro,GRUPO,https://chat.whatsapp.com/JjCBht3H16NIKfyUQKAzAd,120363398973611940@g.us,
257830843,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LGcaf2hLrGTA4xmoOKbScu,120363260785067403@g.us,
263391604,KAM - ouro,GRUPO,https://chat.whatsapp.com/GnuAYOcO4UkLrBg2A2iFvX,120363424450298040@g.us,🔖 OFERTAS DIÁRIAS #03 - PAULOTEC
268850426,KAM - ouro,GRUPO,https://chat.whatsapp.com/LBrUk2OL2cH52HShiCpSMT,120363404994865282@g.us,
284855023,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CbIau6c3CA7C0LMxobWHXA,120363240211204588@g.us,Comprinhas Casa 5
301138223,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HBvVODelAE210I8mQbpZxF,120363421173071319@g.us,#33 SonhoDeBebê
379432988,KAM - top 1000,GRUPO,http://chat.whatsapp.com/FuRrPRMeses2RqaTpBagwf,120363041071594403@g.us,Promo de Rica 🛍️ #8
431214959,MElIpro,GRUPO,https://chat.whatsapp.com/LkHeO0BnrHgB2TBJeQFHkd,120363324268667157@g.us,
449187698,MElIpro,GRUPO,https://chat.whatsapp.com/LTaXWLWho2w8JKi4kU4dcH,120363416579966749@g.us,
455002960,MElIpro,GRUPO,https://chat.whatsapp.com/Lvn9OQSNfVcF8i8YYtH83z,120363403324077062@g.us,
470806864,KAM - top 1000,GRUPO,https://chat.whatsapp.com/ED3SWc4c1ZT2oeACRALSiI,120363221966674705@g.us,🔥Promotec #52🔥
473343832,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FA5zJX5z36t1R0PnGf8aPG,120363227035509032@g.us,
490589317,KAM - top 1000,GRUPO,https://chat.whatsapp.com/BphOj310T5a9h7yZ3I9a8l,120363401663969369@g.us,promoções para pobres #677
511670989,KAM - top 1000,GRUPO,https://chat.whatsapp.com/JT8aIzL4HNQD8N9899WpqW,120363421407346615@g.us,
521028663,KAM - top 1000,GRUPO,https://chat.whatsapp.com/JHaBQhjiioN4q54FVbHTv0,120363402834675374@g.us,
565785079,KAM - top 1000,GRUPO,https://chat.whatsapp.com/EY60g2bvKUQ3vTw7m8p51y,120363392372204294@g.us,
593029712,KAM - top 1000,GRUPO,https://chat.whatsapp.com/C6h351H4WVzH0Q4ry4CYFn,120363423066283773@g.us,
618183409,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HDdvGKcFRlQAUQmAf3zwP7,120363419706222356@g.us,
636693914,MElIpro,GRUPO,https://chat.whatsapp.com/JY4qQRWdVEVCSDRNHSxYTH,120363299149896632@g.us,
676651691,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LOK7ys7CuZKAiBBuon1drt,120363419553602645@g.us,
699370117,MElIpro,GRUPO,https://chat.whatsapp.com/K6DAzAvNur4IabDyHeb2Y3,120363401442822960@g.us,
791280925,MElIpro,GRUPO,https://chat.whatsapp.com/F9GyGsPoOV6IwaSgnwmnCQ,120363202026082394@g.us,
1029902351,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Cg9WQ9seejyL0J09xDad30,120363159814245144@g.us,
1029902351,KAM - top 1000,GRUPO,https://chat.whatsapp.com/EsUGVz7d3HE8VRSuxVeIf4,120363159295894338@g.us,
1029902351,KAM - top 1000,GRUPO,https://chat.whatsapp.com/KD3HqqR0Kz6EHM6tSuTrLx,120363049904864182@g.us,
1029902351,KAM - top 1000,GRUPO,https://chat.whatsapp.com/LVjBT22V8ZQ8WAjejQItnK,120363158134158694@g.us,SD DESCONTOS #05 🛒🛍️
1038382483,MElIpro,GRUPO,https://chat.whatsapp.com/FStwKecXsnR4qIlu1U1SeO,120363365069110647@g.us,Master Tech Jr - Promocões e Cupons #03
1045329161,KAM - top 1000,GRUPO,https://chat.whatsapp.com/ByQVh3GaWwmCdBF6hfDY8B,120363420245001180@g.us,
1063208859,MElIpro,GRUPO,https://chat.whatsapp.com/HUIQoCtX7af4mhEE7bEIhw,120363413515811889@g.us,Ofertas Gamer #68
1156310262,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HIA1YelpowB29KYAbRb2WC,120363390885655993@g.us,Lipe OFERTAS #49
1161200505,KAM - ouro,GRUPO,https://chat.whatsapp.com/DAVIG7o9Jx3Hnz9ti8Napi,120363420070231079@g.us,Tuk Ofertas! O2
1173888746,KAM - top 1000,GRUPO,https://chat.whatsapp.com/KWqUZWZVI6WENZyd4UPWvi,120363021137916596@g.us,
1185718745,KAM - ouro,GRUPO,https://chat.whatsapp.com/GihdFjfYUQWLBz1e9Qa4i9,120363421673546932@g.us,
1211756872,KAM - ouro,GRUPO,https://chat.whatsapp.com/HdB9WcW2Ivu0cIpMrk43B8,120363420723520951@g.us,
1245410086,KAM - ouro,GRUPO,https://chat.whatsapp.com/JC3EsVz3c8MDHxuVt3GPU7,5511971990503-1597260474@g.us,🇧🇷MarcusTech (FECHADO 7)🇨🇳
1282155962,KAM - top 1000,GRUPO,https://chat.whatsapp.com/DmxglF40thWBUnTSAxgq9m,5519983242609-1623983977@g.us,10 - PEPERAIO OFERTAS GERAIS
1286635153,KAM - ouro,GRUPO,https://chat.whatsapp.com/KC9Vir5WsK90eurfEpIFbA,555484283413-1612792049@g.us,PromoTop - 60
1342941619,KAM - top 1000,GRUPO,https://chat.whatsapp.com/JQwNi3BDg6cK3R3qIGxL0n,120363420930062918@g.us,PromoTop - 59
1359646788,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Jk0QUFBRO3dCCT5foBbdfy,120363030560752428@g.us,🛒 Garimpeiros 1 | GP - AB
1365706499,KAM - ouro,GRUPO,https://chat.whatsapp.com/F9jd4FBhjQ0CYCk11XvIyg,120363423706056388@g.us,NintendoBarato.com.br #28
1374758175,KAM - top 1000,GRUPO,https://chat.whatsapp.com/DnUki4oaa3i8MJggSn6JL2,120363400753481981@g.us,#9 PROMOÇÕES IMPERDÍVEIS 🤑
1374758175,KAM - top 1000,GRUPO,https://chat.whatsapp.com/F3t3SxsJgRA2iWAVXV5srQ,120363421567698327@g.us,
1399249654,KAM - top 1000,GRUPO,https://chat.whatsapp.com/EL3YhRQnu7v7pscoHawGGQ,120363054339061484@g.us,👜@toaquiamigas 1/Promos✨
1422846329,KAM - ouro,GRUPO,https://chat.whatsapp.com/CvGrRLZxihcIkTpD3CTnzg,120363426671562219@g.us,Promodetudo 06 B02
1426808500,KAM - ouro,GRUPO,https://chat.whatsapp.com/Hh2u9KrgZCy1lfSciIrM12,120363422675342644@g.us,Ofertas do Albergoni #016
1427776750,KAM - ouro,GRUPO,https://chat.whatsapp.com/Emt0w0plgENDLn6u79XVVF,120363421691056889@g.us,🟢 PROMOSSAURO 🦖🦕
1434918733,KAM - ouro,GRUPO,https://chat.whatsapp.com/FXUCuEo8s98J6zSshRoJva,120363334935946569@g.us,🔵 PROMOSSAURO (21) 🦖🦕
1434918733,KAM - ouro,GRUPO,https://chat.whatsapp.com/FqIteVfgSfs1GpCpiaNVzI,553499518171-1582489768@g.us,🔵 PROMOSSAURO (23)🦖🦕
1585403964,MElIpro,GRUPO,https://chat.whatsapp.com/CHH2fXV2i2n1Yx3kfKMwYc ,,🟢 PROMOSSAURO (2) 🦖🦕
1436446356,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IPSunnzc2kc14Z6Z4T1BRe,120363404233997331@g.us,
1438016577,KAM - top 1000,GRUPO,https://chat.whatsapp.com/CUVn2Db96F90vjWWWHouNJ,5524981153741-1527688047@g.us,💥💥 TÁ BUGADO!!! 💯3️⃣9⃣
1590205193,MElIpro,GRUPO,https://chat.whatsapp.com/HuIBzBxXsBnJaGDh4tJy2y ,,
1438016577,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GWnH6KcVgTg1T35IJnGko8,5524981153741-1615931099@g.us,
1438016577,KAM - top 1000,GRUPO,https://chat.whatsapp.com/HpdHCiW51yLDcEuKsdUrW7,5524981608302-1631071470@g.us,(30)Top Descontos Oficial
1438016577,KAM - top 1000,GRUPO,https://chat.whatsapp.com/KN7YtIQ1AeJKy8lZx1xFSU,5524981153741-1566399211@g.us,1 - Smartphone e Eletrônicos 📱💻 Top Descontos Oficial
1438028665,MElIpro,GRUPO,https://chat.whatsapp.com/IWD8VXHZYI5LBk2e0PCHVX,120363328889159413@g.us,
1708497699,MElIpro,GRUPO,https://chat.whatsapp.com/CMVGchoOo6M2zQvyEOVDTB ,,Promoçãozinha BK36 💙
1445776663,KAM - ouro,GRUPO,https://chat.whatsapp.com/ESRYSAvRLNUIACRaD6DTSo,5521979402668-1533852554@g.us,
1446956733,KAM - top 1000,GRUPO,https://chat.whatsapp.com/DSeLEmy3Ccg2cQIQu0PZIg,556182202458-1623964747@g.us,
1451916544,KAM - ouro,GRUPO,https://chat.whatsapp.com/JQvT3vKC2vj0CscIGMwjAG,120363402696848993@g.us,🛍💥 TEM PROMÔ! 2️⃣0️⃣0️⃣
1453179131,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Ajf4V1uBSB24N33Odocm9t,553193123632-1509042345@g.us,Clube do Presidente 196
1453179131,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IXDPw6OgqN9KscX2V1d5M6,120363399402010098@g.us,
1453199461,KAM - top 1000,GRUPO,https://chat.whatsapp.com/KTzHdnCLZkzAFYgqWaSqFn,553298004884-1612533838@g.us,Promo e Afins 6 💜
1454842874,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GmQ3WUKigH7BYYggnWtHUr,554192865315-1615048540@g.us,
1455578640,MElIpro,GRUPO,https://chat.whatsapp.com/C01isq9mnR221IfcANxzjs,120363381574483793@g.us,ACHADOS DA MALU #18
1457793802,MElIpro,GRUPO,https://chat.whatsapp.com/FQSjEe3qC804trDpyaG05h,120363313431576358@g.us,#21 Promobabykids
1461583629,KAM - ouro,GRUPO,https://chat.whatsapp.com/L4WWuJiPeQCDZczO3dHCce,120363044572293121@g.us,
1469910364,KAM - ouro,GRUPO,https://chat.whatsapp.com/H3jL0RfJTCRJVgNwxynt9x,120363418876981622@g.us,
1478707361,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GANhutgr55J95N65Xb6Lk3,120363417479677927@g.us,
1493086612,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FlP2dqy76C3HDxui5Q4zr9,5511975835333-1625010636@g.us,Ofertas @home_gaabycosta 11
1988790379,MElIpro,GRUPO,https://chat.whatsapp.com/CkBNImXVV4iFqvvYV7K0q7 ,,
1494770433,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Bye3jMn7cOa7YkeymQIZIC,120363387438720845@g.us,#10 MAXHOBBY OFERTAS | DRONES | RC | ELETRÔNICOS
1528968155,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FTJ92XraD0TDjljZFy7qAz,120363401117301358@g.us,Guerra Deals Fit [01] 🥇
1531640488,KAM - top 1000,GRUPO,https://chat.whatsapp.com/L8KIweGu5u7KTq2Yd1CP6O,120363422655386925@g.us,
1550052320,KAM - top 1000,GRUPO,https://chat.whatsapp.com/K41Nfk48Mid9cAN7OA1V3K,120363411470567477@g.us,
1585403964,MElIpro,GRUPO,https://chat.whatsapp.com/EIAplurq7I2A0nd4ZcqWNj,120363402225793898@g.us,ROSLEON - Ofertas 6
1639459856,KAM - top 1000,GRUPO,https://chat.whatsapp.com/IjHp4Xcwz1WBaBduXFvLbe,120363424178779521@g.us,VERSÁTIL PERFUMES 19
1813105314,KAM - top 1000,GRUPO,https://chat.whatsapp.com/I2pwRlEyELsABpZagjFeXF,120363375264767041@g.us,@pegar.promo #31
1842769625,MElIpro,GRUPO,https://chat.whatsapp.com/IftRu5fS2jK436z1a6yOQX,120363418350809424@g.us,
1856859073,KAM - top 1000,GRUPO,https://chat.whatsapp.com/FNsFNlXRKOL7XMGQXxEQsL,120363042722531648@g.us,
1947955373,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Hxfay43oaJJ45xfc7phl30,120363324025660689@g.us,
1954038151,KAM - top 1000,GRUPO,https://chat.whatsapp.com/GUgEwbuk86aJDdyJfLsSQ3,120363419590752352@g.us,
2018031282,KAM - top 1000,GRUPO,https://chat.whatsapp.com/Ia4ivP80m2KE4cfu9BiMGy,120363399027165397@g.us,
2018286552,KAM - top 1000,GRUPO,https://chat.whatsapp.com/D8NnSjHPAZF8lMuyg6GaZx,120363423166525465@g.us,
2221972417,KAM - top 1000,GRUPO,https://chat.whatsapp.com/ESRK7K8eTez9n4tsWi8Ca3,120363420762441277@g.us,
2345017244,KAM - ouro,GRUPO,https://chat.whatsapp.com/IGzGIvFKBHJKx3Evx2YkQr,120363401248631151@g.us,
2611596372,MElIpro,GRUPO,https://chat.whatsapp.com/HzhyWCR4nNYGtuJaKaPgCJ,120363421951379312@g.us,
